league,season,team,spi,win_forecast
Denmark: Superliga,2020,AaB,42.68842,0.03905
Denmark: Superliga,2020,Odense BK,36.98126,0.01395
Denmark: Superliga,2020,Randers FC,34.69487,0.0089
Denmark: Superliga,2020,AC Horsens,29.801,0.0031
Denmark: Superliga,2020,Vejle,29.70308,0.0041
Denmark: Superliga,2020,Sonderjyske,29.72446,0.0034
Denmark: Superliga,2020,Lyngby,26.141,0.001
Denmark: Superliga,2019,FC Copenhagen,66.73605,0.6296
Denmark: Superliga,2019,FC Midtjylland,58.99484,0.26485
Denmark: Superliga,2019,Brondby,53.09728,0.05615
Denmark: Superliga,2019,FC Nordsjaelland,45.3825,0.01815
Denmark: Superliga,2019,Odense BK,44.48973,0.01595
Denmark: Superliga,2019,Randers FC,38.24006,0.0041
Denmark: Superliga,2019,Sonderjyske,36.18904,0.00335
Denmark: Superliga,2019,AGF Aarhus,39.29736,0.00245
Denmark: Superliga,2019,AaB,35.83581,0.0019
Denmark: Superliga,2019,Esbjerg,37.00124,0.0018
Denmark: Superliga,2019,Hobro IK,31.29225,0.0008
Denmark: Superliga,2019,AC Horsens,27.91919,0.0004
Denmark: Superliga,2019,Lyngby,26.42226,0.0004
Denmark: Superliga,2019,Silkeborg,24.43645,0.0001
Denmark: Superliga,2018,Brondby,61.92563,0.39985
Denmark: Superliga,2018,FC Copenhagen,61.69786,0.3399
Denmark: Superliga,2018,FC Midtjylland,59.194,0.20955
Denmark: Superliga,2018,FC Nordsjaelland,45.89341,0.0222
Denmark: Superliga,2018,AaB,37.97309,0.01535
Denmark: Superliga,2018,AGF Aarhus,37.84386,0.00675
Denmark: Superliga,2018,Sonderjyske,33.68548,0.0017
Denmark: Superliga,2018,AC Horsens,32.08502,0.00135
Denmark: Superliga,2018,Vejle,30.68594,0.00075
Denmark: Superliga,2018,Randers FC,30.57315,0.0013
Denmark: Superliga,2018,Odense BK,32.68297,0.0007
Denmark: Superliga,2018,Vendsyssel,26.31199,0.0004
Denmark: Superliga,2018,Hobro IK,29.7669,0.00015
Denmark: Superliga,2018,Esbjerg,26.52707,5e-05
England: Premier League,2022,Manchester City,92.30938,0.4649
England: Premier League,2022,Liverpool,90.50601,0.29865
England: Premier League,2022,Chelsea,85.73436,0.1083
England: Premier League,2022,Tottenham Hotspur,81.87166,0.0506
England: Premier League,2022,Arsenal,78.53142,0.02475
England: Premier League,2022,Manchester United,75.24719,0.0132
England: Premier League,2022,Aston Villa,74.05358,0.00995
England: Premier League,2022,Brighton and Hove Albion,73.73685,0.00735
England: Premier League,2022,Leicester City,71.23603,0.00475
England: Premier League,2022,West Ham United,70.62399,0.00455
England: Premier League,2022,Crystal Palace,71.35718,0.00355
England: Premier League,2022,Brentford,68.58373,0.00285
England: Premier League,2022,Newcastle,68.6461,0.0022
England: Premier League,2022,Wolverhampton,67.71679,0.00195
England: Premier League,2022,Everton,63.81673,0.0007
England: Premier League,2022,Leeds United,62.15335,0.0005
England: Premier League,2022,Southampton,61.33244,0.00085
England: Premier League,2022,Fulham,58.70397,0.00015
England: Premier League,2022,AFC Bournemouth,57.91809,0.00015
England: Premier League,2022,Nottingham Forest,57.30616,0.0001
England: Premier League,2021,Manchester City,92.12502,0.40105
England: Premier League,2021,Liverpool,88.6996,0.20805
England: Premier League,2021,Chelsea,88.802,0.16435
England: Premier League,2021,Manchester United,85.72713,0.10055
England: Premier League,2021,Arsenal,81.18022,0.0332
England: Premier League,2021,Tottenham Hotspur,79.30157,0.03075
England: Premier League,2021,Leicester City,78.19471,0.02015
England: Premier League,2021,West Ham United,73.88539,0.0085
England: Premier League,2021,Brighton and Hove Albion,74.59496,0.00645
England: Premier League,2021,Aston Villa,72.78676,0.0067
England: Premier League,2021,Leeds United,72.58355,0.0056
England: Premier League,2021,Everton,73.44898,0.0061
England: Premier League,2021,Wolverhampton,70.87942,0.00225
England: Premier League,2021,Newcastle,67.2147,0.0019
England: Premier League,2021,Southampton,67.03964,0.0019
England: Premier League,2021,Burnley,65.29739,0.00065
England: Premier League,2021,Brentford,63.26307,0.00055
England: Premier League,2021,Crystal Palace,63.0125,0.00045
England: Premier League,2021,Norwich City,61.98781,0.0006
England: Premier League,2021,Watford,61.40379,0.00025
England: Premier League,2020,Manchester City,94.11285,0.5692
England: Premier League,2020,Liverpool,91.06966,0.2441
England: Premier League,2020,Manchester United,86.8319,0.0757
England: Premier League,2020,Chelsea,85.37204,0.06525
England: Premier League,2020,Tottenham Hotspur,78.50745,0.01055
England: Premier League,2020,Leicester City,79.02248,0.01005
England: Premier League,2020,Arsenal,77.1636,0.0072
England: Premier League,2020,Wolverhampton,78.00348,0.0069
England: Premier League,2020,Everton,74.04602,0.0025
England: Premier League,2020,Southampton,72.47932,0.0029
England: Premier League,2020,West Ham United,70.3816,0.0015
England: Premier League,2020,Burnley,69.08173,0.001
England: Premier League,2020,Sheffield United,69.20166,0.001
England: Premier League,2020,Brighton and Hove Albion,68.02657,0.00075
England: Premier League,2020,Crystal Palace,67.69013,0.00035
England: Premier League,2020,Aston Villa,66.48339,0.0003
England: Premier League,2020,Newcastle,64.72499,0.0004
England: Premier League,2020,Fulham,64.17512,5e-05
England: Premier League,2020,Leeds United,64.08564,0.0002
England: Premier League,2020,West Bromwich Albion,61.66534,0.0001
England: Premier League,2019,Manchester City,94.23681,0.5468
England: Premier League,2019,Liverpool,92.87665,0.3118
England: Premier League,2019,Chelsea,85.88303,0.0541
England: Premier League,2019,Tottenham Hotspur,85.07161,0.0402
England: Premier League,2019,Arsenal,79.71889,0.01435
England: Premier League,2019,Manchester United,79.98698,0.0136
England: Premier League,2019,Everton,78.66362,0.0072
England: Premier League,2019,Leicester City,75.27773,0.00265
England: Premier League,2019,Wolverhampton,74.04737,0.00265
England: Premier League,2019,Crystal Palace,71.01855,0.00155
England: Premier League,2019,AFC Bournemouth,69.61347,0.00115
England: Premier League,2019,West Ham United,69.96883,0.001
England: Premier League,2019,Newcastle,70.32569,0.00105
England: Premier League,2019,Southampton,68.56769,0.0005
England: Premier League,2019,Watford,67.64381,0.00055
England: Premier League,2019,Burnley,67.63181,0.00035
England: Premier League,2019,Aston Villa,64.64334,0.0003
England: Premier League,2019,Brighton and Hove Albion,62.74012,5e-05
England: Premier League,2019,Norwich City,62.32591,0.0001
England: Premier League,2019,Sheffield United,61.84024,5e-05
England: Premier League,2018,Manchester City,92.12691,0.45135
England: Premier League,2018,Liverpool,88.86264,0.23885
England: Premier League,2018,Tottenham Hotspur,85.7547,0.1097
England: Premier League,2018,Chelsea,84.39485,0.0803
England: Premier League,2018,Arsenal,81.56844,0.0601
England: Premier League,2018,Manchester United,82.66418,0.04705
England: Premier League,2018,Crystal Palace,70.1979,0.0024
England: Premier League,2018,Leicester City,69.63911,0.00215
England: Premier League,2018,Southampton,68.01394,0.00095
England: Premier League,2018,Everton,67.48961,0.00145
England: Premier League,2018,Newcastle,67.20546,0.00115
England: Premier League,2018,Watford,66.06509,0.0008
England: Premier League,2018,West Ham United,64.53605,0.00055
England: Premier League,2018,Burnley,64.96905,0.00055
England: Premier League,2018,Fulham,64.40904,0.00065
England: Premier League,2018,AFC Bournemouth,62.74846,0.0007
England: Premier League,2018,Wolverhampton,62.92449,0.00045
England: Premier League,2018,Brighton and Hove Albion,63.07625,0.00045
England: Premier League,2018,Huddersfield Town,60.19528,0.0001
England: Premier League,2018,Cardiff City,59.46579,0.0003
England: Premier League,2017,Manchester City,84.23984,0.26878
England: Premier League,2017,Chelsea,82.79295,0.20472
England: Premier League,2017,Manchester United,82.20378,0.1812
England: Premier League,2017,Tottenham Hotspur,80.32552,0.1334
England: Premier League,2017,Arsenal,78.21904,0.0956
England: Premier League,2017,Liverpool,77.19238,0.08054
England: Premier League,2017,Everton,67.11223,0.01088
England: Premier League,2017,Southampton,63.40443,0.0056
England: Premier League,2017,Leicester City,61.81982,0.00364
England: Premier League,2017,Stoke City,60.85738,0.00302
England: Premier League,2017,West Ham United,60.42869,0.00312
England: Premier League,2017,Burnley,59.80903,0.0022
England: Premier League,2017,Crystal Palace,59.52393,0.00198
England: Premier League,2017,AFC Bournemouth,58.29951,0.00174
England: Premier League,2017,Swansea City,57.77869,0.00152
England: Premier League,2017,West Bromwich Albion,56.27055,0.00088
England: Premier League,2017,Watford,54.30531,0.0007
England: Premier League,2017,Newcastle,52.05936,0.00032
England: Premier League,2017,Brighton and Hove Albion,47.49185,0.00012
England: Premier League,2017,Huddersfield Town,44.62167,4e-05
England: Premier League,2016,Manchester City,,0.4145
England: Premier League,2016,Arsenal,,0.1818
England: Premier League,2016,Chelsea,,0.1429
England: Premier League,2016,Manchester United,,0.1083
England: Premier League,2016,Liverpool,,0.072
England: Premier League,2016,Tottenham Hotspur,,0.0288
England: Premier League,2016,Southampton,,0.0127
England: Premier League,2016,Everton,,0.0116
England: Premier League,2016,Leicester City,,0.0076
England: Premier League,2016,West Ham United,,0.0041
England: Premier League,2016,AFC Bournemouth,,0.0031
England: Premier League,2016,Stoke City,,0.0015
England: Premier League,2016,Middlesbrough,,0.0021
England: Premier League,2016,Watford,,0.002
England: Premier League,2016,Swansea City,,0.0019
England: Premier League,2016,Burnley,,0.0013
England: Premier League,2016,West Bromwich Albion,,0.0015
England: Premier League,2016,Hull City,,0.0012
England: Premier League,2016,Sunderland,,0.0007
England: Premier League,2016,Crystal Palace,,0.0004
England: Championship,2022,Norwich City,60.43481,0.23045
England: Championship,2022,Watford,58.84191,0.18665
England: Championship,2022,Sheffield United,56.62769,0.1402
England: Championship,2022,West Bromwich Albion,54.26557,0.1024
England: Championship,2022,Burnley,53.19977,0.08765
England: Championship,2022,Middlesbrough,47.19032,0.03385
England: Championship,2022,Coventry City,46.20511,0.0338
England: Championship,2022,Stoke City,44.72575,0.02355
England: Championship,2022,Preston North End,44.67204,0.02375
England: Championship,2022,Blackburn,43.63141,0.0199
England: Championship,2022,Millwall,43.12303,0.01655
England: Championship,2022,Luton Town,42.15841,0.01305
England: Championship,2022,Queens Park Rangers,41.62951,0.01415
England: Championship,2022,Huddersfield Town,41.55307,0.01215
England: Championship,2022,Cardiff City,40.42724,0.0105
England: Championship,2022,Swansea City,40.20148,0.0088
England: Championship,2022,Bristol City,39.72741,0.00985
England: Championship,2022,Blackpool,39.41036,0.00835
England: Championship,2022,Birmingham,37.57939,0.00625
England: Championship,2022,Sunderland,37.27985,0.00525
England: Championship,2022,Hull City,36.89515,0.00445
England: Championship,2022,Reading,35.88577,0.00445
England: Championship,2022,Wigan,33.83359,0.00265
England: Championship,2022,Rotherham United,32.34185,0.00135
England: Championship,2021,Fulham,61.67906,0.2656
England: Championship,2021,AFC Bournemouth,58.09708,0.17245
England: Championship,2021,Sheffield United,55.37482,0.10745
England: Championship,2021,West Bromwich Albion,51.40431,0.0759
England: Championship,2021,Blackburn,48.75788,0.05835
England: Championship,2021,Stoke City,47.6101,0.04495
England: Championship,2021,Barnsley,48.00782,0.0423
England: Championship,2021,Cardiff City,47.3903,0.03775
England: Championship,2021,Middlesbrough,44.53669,0.02525
England: Championship,2021,Queens Park Rangers,44.62226,0.0244
England: Championship,2021,Birmingham,41.77533,0.01735
England: Championship,2021,Reading,43.28787,0.0172
England: Championship,2021,Luton Town,41.58415,0.0168
England: Championship,2021,Millwall,42.26475,0.0163
England: Championship,2021,Swansea City,42.63647,0.0127
England: Championship,2021,Coventry City,40.5407,0.0147
England: Championship,2021,Derby County,41.28868,0.0126
England: Championship,2021,Nottingham Forest,41.21228,0.0089
England: Championship,2021,Preston North End,40.79818,0.0088
England: Championship,2021,Hull City,37.05561,0.00695
England: Championship,2021,Huddersfield Town,37.98711,0.00655
England: Championship,2021,Blackpool,34.97523,0.0032
England: Championship,2021,Bristol City,33.05452,0.00205
England: Championship,2021,Peterborough United,32.80656,0.0015
England: Championship,2020,Watford,65.1238,0.23755
England: Championship,2020,AFC Bournemouth,65.15109,0.2264
England: Championship,2020,Brentford,61.25934,0.13175
England: Championship,2020,Norwich City,60.45217,0.1276
England: Championship,2020,Stoke City,53.50284,0.0426
England: Championship,2020,Cardiff City,51.14016,0.0283
England: Championship,2020,Swansea City,50.19293,0.02515
England: Championship,2020,Millwall,48.57896,0.01795
England: Championship,2020,Bristol City,47.88439,0.016
England: Championship,2020,Preston North End,48.02044,0.0151
England: Championship,2020,Huddersfield Town,47.83827,0.0155
England: Championship,2020,Derby County,47.33316,0.01565
England: Championship,2020,Blackburn,47.17735,0.01435
England: Championship,2020,Nottingham Forest,46.62163,0.0129
England: Championship,2020,Middlesbrough,46.3053,0.0109
England: Championship,2020,Barnsley,46.00207,0.0127
England: Championship,2020,Sheffield Wednesday,45.38339,0.0115
England: Championship,2020,Queens Park Rangers,44.55244,0.01015
England: Championship,2020,Birmingham,44.38208,0.00925
England: Championship,2020,Reading,44.24876,0.00905
England: Championship,2020,Coventry City,39.20785,0.0027
England: Championship,2020,Rotherham United,38.63708,0.00245
England: Championship,2020,Wycombe Wanderers,38.12775,0.00245
England: Championship,2020,Luton Town,38.17352,0.00205
England: Championship,2019,Leeds United,64.25194,0.2382
England: Championship,2019,Fulham,65.90354,0.22955
England: Championship,2019,Huddersfield Town,58.68498,0.07855
England: Championship,2019,West Bromwich Albion,55.26911,0.0701
England: Championship,2019,Derby County,52.72438,0.04755
England: Championship,2019,Stoke City,55.64794,0.04515
England: Championship,2019,Swansea City,52.75193,0.046
England: Championship,2019,Brentford,54.90087,0.042
England: Championship,2019,Cardiff City,53.73699,0.04
England: Championship,2019,Middlesbrough,50.43356,0.02275
England: Championship,2019,Bristol City,50.49763,0.02045
England: Championship,2019,Sheffield Wednesday,47.59952,0.0172
England: Championship,2019,Queens Park Rangers,47.1094,0.0187
England: Championship,2019,Birmingham,46.4161,0.01425
England: Championship,2019,Nottingham Forest,48.72061,0.01375
England: Championship,2019,Millwall,45.84668,0.01135
England: Championship,2019,Hull City,46.36032,0.0103
England: Championship,2019,Wigan,44.1041,0.00945
England: Championship,2019,Blackburn,46.72452,0.00965
England: Championship,2019,Preston North End,43.9394,0.007
England: Championship,2019,Reading,40.0648,0.00265
England: Championship,2019,Barnsley,36.89153,0.00165
England: Championship,2019,Charlton Athletic,36.08171,0.0018
England: Championship,2019,Luton Town,37.29929,0.00195
England: Championship,2018,Stoke City,65.18371,0.22875
England: Championship,2018,Aston Villa,60.85549,0.15485
England: Championship,2018,Middlesbrough,58.16023,0.09815
England: Championship,2018,Brentford,56.84487,0.08545
England: Championship,2018,Swansea City,56.22608,0.08665
England: Championship,2018,West Bromwich Albion,59.50908,0.0834
England: Championship,2018,Derby County,51.83076,0.0403
England: Championship,2018,Leeds United,49.85939,0.0297
England: Championship,2018,Preston North End,49.24858,0.02225
England: Championship,2018,Hull City,50.29946,0.0239
England: Championship,2018,Millwall,49.57529,0.0224
England: Championship,2018,Norwich City,49.09134,0.02345
England: Championship,2018,Bristol City,47.83095,0.01645
England: Championship,2018,Birmingham,47.07103,0.0157
England: Championship,2018,Sheffield United,49.64707,0.0139
England: Championship,2018,Nottingham Forest,47.21276,0.012
England: Championship,2018,Sheffield Wednesday,46.42383,0.01165
England: Championship,2018,Queens Park Rangers,46.12844,0.01065
England: Championship,2018,Bolton,41.75377,0.0073
England: Championship,2018,Wigan,39.77756,0.00405
England: Championship,2018,Blackburn,39.43091,0.00215
England: Championship,2018,Ipswich Town,39.39694,0.00315
England: Championship,2018,Reading,39.81345,0.0026
England: Championship,2018,Rotherham United,35.55977,0.00115
England: Championship,2017,Middlesbrough,51.10354,0.15872
England: Championship,2017,Sunderland,50.05444,0.154
England: Championship,2017,Hull City,48.63582,0.14272
England: Championship,2017,Norwich City,42.98533,0.07038
England: Championship,2017,Fulham,42.72844,0.06308
England: Championship,2017,Aston Villa,42.9357,0.05256
England: Championship,2017,Cardiff City,41.14762,0.05032
England: Championship,2017,Derby County,41.24711,0.04614
England: Championship,2017,Wolverhampton,38.67531,0.0348
England: Championship,2017,Brentford,39.52852,0.03352
England: Championship,2017,Sheffield Wednesday,40.19796,0.03014
England: Championship,2017,Queens Park Rangers,37.88524,0.02958
England: Championship,2017,Leeds United,37.36184,0.02696
England: Championship,2017,Bristol City,36.27462,0.02318
England: Championship,2017,Preston North End,35.00198,0.01836
England: Championship,2017,Nottingham Forest,34.18367,0.016
England: Championship,2017,Ipswich Town,34.35351,0.01476
England: Championship,2017,Reading,33.52534,0.0091
England: Championship,2017,Birmingham,32.74709,0.00718
England: Championship,2017,Burton Albion,31.15132,0.00446
England: Championship,2017,Bolton,30.06892,0.00466
England: Championship,2017,Sheffield United,28.12396,0.00368
England: Championship,2017,Millwall,29.54423,0.00294
England: Championship,2017,Barnsley,28.17775,0.00276
England: League One,2022,Derby County,41.67215,0.26995
England: League One,2022,Sheffield Wednesday,39.0922,0.19515
England: League One,2022,Ipswich Town,33.42391,0.11575
England: League One,2022,Barnsley,32.11237,0.0775
England: League One,2022,Milton Keynes Dons,30.3458,0.0658
England: League One,2022,Portsmouth,28.56077,0.04745
England: League One,2022,Wycombe Wanderers,28.32165,0.04655
England: League One,2022,Bolton,28.2418,0.0441
England: League One,2022,Oxford United,28.4311,0.04065
England: League One,2022,Peterborough United,24.64452,0.021
England: League One,2022,Plymouth Argyle,21.49352,0.0123
England: League One,2022,Shrewsbury Town,21.12714,0.01195
England: League One,2022,Lincoln City,21.91082,0.0126
England: League One,2022,Charlton Athletic,21.57088,0.0125
England: League One,2022,Forest Green Rovers,18.07719,0.005
England: League One,2022,Fleetwood Town,18.3489,0.00435
England: League One,2022,Burton Albion,17.38313,0.0038
England: League One,2022,Cheltenham Town,18.34084,0.0035
England: League One,2022,Port Vale,15.98918,0.0026
England: League One,2022,Bristol Rovers,15.93224,0.0016
England: League One,2022,Cambridge United,15.42091,0.00175
England: League One,2022,Accrington Stanley,16.03703,0.00175
England: League One,2022,Exeter City,15.09127,0.00175
England: League One,2022,Morecambe,13.95635,0.00065
England: League One,2021,Sheffield Wednesday,37.60974,0.3079
England: League One,2021,Sunderland,30.66338,0.15855
England: League One,2021,Oxford United,28.45559,0.08195
England: League One,2021,Ipswich Town,25.31908,0.06585
England: League One,2021,Lincoln City,25.34882,0.0565
England: League One,2021,Charlton Athletic,24.01694,0.0457
England: League One,2021,Rotherham United,22.83152,0.04445
England: League One,2021,Portsmouth,21.26938,0.03705
England: League One,2021,Milton Keynes Dons,23.39144,0.03705
England: League One,2021,Wycombe Wanderers,20.98949,0.0269
England: League One,2021,Burton Albion,20.84267,0.02925
England: League One,2021,Gillingham,20.77658,0.0244
England: League One,2021,Bolton,19.81562,0.0157
England: League One,2021,Fleetwood Town,17.05491,0.0102
England: League One,2021,Wigan,18.26914,0.0109
England: League One,2021,Shrewsbury Town,16.71614,0.0085
England: League One,2021,AFC Wimbledon,15.25179,0.00895
England: League One,2021,Crewe Alexandra,16.12681,0.0078
England: League One,2021,Doncaster Rovers,17.04809,0.00685
England: League One,2021,Morecambe,14.46214,0.0051
England: League One,2021,Accrington Stanley,15.25324,0.00445
England: League One,2021,Cheltenham Town,12.87318,0.00245
England: League One,2021,Cambridge United,11.75941,0.0021
England: League One,2021,Plymouth Argyle,11.77182,0.00145
England: League One,2020,Hull City,39.13487,0.27575
England: League One,2020,Sunderland,35.98616,0.1992
England: League One,2020,Ipswich Town,30.41705,0.0951
England: League One,2020,Peterborough United,30.00539,0.07645
England: League One,2020,Oxford United,28.52665,0.06495
England: League One,2020,Charlton Athletic,27.2036,0.05165
England: League One,2020,Wigan,25.45474,0.03665
England: League One,2020,Portsmouth,24.68382,0.0352
England: League One,2020,Doncaster Rovers,23.69398,0.02775
England: League One,2020,Fleetwood Town,23.24662,0.02485
England: League One,2020,Blackpool,22.26912,0.0205
England: League One,2020,Gillingham,21.37747,0.0182
England: League One,2020,Milton Keynes Dons,20.65323,0.0144
England: League One,2020,Swindon Town,20.80191,0.0127
England: League One,2020,Burton Albion,20.61119,0.0106
England: League One,2020,Lincoln City,19.24221,0.0103
England: League One,2020,Shrewsbury Town,18.35994,0.00815
England: League One,2020,Plymouth Argyle,15.99615,0.0034
England: League One,2020,Accrington Stanley,15.84205,0.00385
England: League One,2020,Bristol Rovers,14.96496,0.0027
England: League One,2020,Rochdale,15.11384,0.0028
England: League One,2020,Northampton Town,14.20326,0.0023
England: League One,2020,AFC Wimbledon,13.4799,0.00125
England: League One,2020,Crewe Alexandra,13.29745,0.0013
England: League One,2019,Sunderland,40.788,0.36235
England: League One,2019,Ipswich Town,32.84105,0.16785
England: League One,2019,Oxford United,29.52615,0.0898
England: League One,2019,Milton Keynes Dons,27.67135,0.0653
England: League One,2019,Portsmouth,26.61384,0.04895
England: League One,2019,Fleetwood Town,23.13249,0.03755
England: League One,2019,Rotherham United,23.02252,0.0347
England: League One,2019,Burton Albion,24.64601,0.02975
England: League One,2019,Doncaster Rovers,23.75567,0.0279
England: League One,2019,Coventry City,21.37908,0.0244
England: League One,2019,Lincoln City,21.16393,0.0205
England: League One,2019,Blackpool,20.5351,0.01885
England: League One,2019,Shrewsbury Town,19.3523,0.0175
England: League One,2019,Peterborough United,21.7308,0.0149
England: League One,2019,Gillingham,18.87583,0.00895
England: League One,2019,Bristol Rovers,17.70322,0.0076
England: League One,2019,Wycombe Wanderers,16.3603,0.0063
England: League One,2019,Southend United,16.70496,0.0045
England: League One,2019,Accrington Stanley,14.44405,0.002
England: League One,2019,Tranmere Rovers,15.38615,0.00285
England: League One,2019,Rochdale,13.63784,0.0022
England: League One,2019,AFC Wimbledon,13.47846,0.0021
England: League One,2019,Bury,13.02115,0.00195
England: League One,2019,Bolton,18.33526,0.00125
England: League One,2018,Sunderland,49.32644,0.60535
England: League One,2018,Barnsley,30.95067,0.06625
England: League One,2018,Scunthorpe,30.26499,0.05965
England: League One,2018,Blackpool,26.70062,0.0287
England: League One,2018,Charlton Athletic,26.14463,0.0242
England: League One,2018,Peterborough United,25.19417,0.02075
England: League One,2018,Portsmouth,24.10049,0.01935
England: League One,2018,Southend United,26.74044,0.02035
England: League One,2018,Rochdale,23.89861,0.0197
England: League One,2018,Doncaster Rovers,23.38078,0.01965
England: League One,2018,Gillingham,22.77828,0.01565
England: League One,2018,Shrewsbury Town,23.21893,0.0116
England: League One,2018,AFC Wimbledon,21.36795,0.0112
England: League One,2018,Plymouth Argyle,23.62511,0.01125
England: League One,2018,Bradford City,20.08055,0.0097
England: League One,2018,Bristol Rovers,21.7817,0.00825
England: League One,2018,Wycombe Wanderers,21.2192,0.00785
England: League One,2018,Fleetwood Town,21.8201,0.0077
England: League One,2018,Burton Albion,21.88498,0.0068
England: League One,2018,Luton Town,21.15083,0.00725
England: League One,2018,Coventry City,21.48539,0.0068
England: League One,2018,Oxford United,20.82086,0.00585
England: League One,2018,Walsall,17.9852,0.00395
England: League One,2018,Accrington Stanley,17.81314,0.0022
England: League Two,2022,Salford City,23.49803,0.2625
England: League Two,2022,Colchester United,18.51033,0.11665
England: League Two,2022,Mansfield Town,17.04066,0.0868
England: League Two,2022,Swindon Town,17.14257,0.0821
England: League Two,2022,Doncaster Rovers,16.47596,0.07705
England: League Two,2022,Northampton Town,14.19266,0.0626
England: League Two,2022,Gillingham,14.16372,0.05245
England: League Two,2022,Tranmere Rovers,12.3665,0.0377
England: League Two,2022,Leyton Orient,12.40728,0.03655
England: League Two,2022,Rochdale,11.30842,0.0268
England: League Two,2022,Sutton United,10.97625,0.0212
England: League Two,2022,Bradford City,10.42023,0.02125
England: League Two,2022,Newport County,10.59992,0.0196
England: League Two,2022,AFC Wimbledon,10.57954,0.01815
England: League Two,2022,Crewe Alexandra,10.1975,0.0179
England: League Two,2022,Stockport County,9.36549,0.01185
England: League Two,2022,Stevenage,8.61418,0.01055
England: League Two,2022,Crawley Town,8.76566,0.00955
England: League Two,2022,Grimsby Town,7.7086,0.006
England: League Two,2022,Barrow,6.95628,0.0062
England: League Two,2022,Harrogate Town,7.82661,0.00615
England: League Two,2022,Walsall,6.56628,0.00485
England: League Two,2022,Hartlepool,5.99732,0.0029
England: League Two,2022,Carlisle United,6.23884,0.00265
England: League Two,2021,Salford City,18.10351,0.21335
England: League Two,2021,Mansfield Town,15.01978,0.11505
England: League Two,2021,Colchester United,14.54269,0.10315
England: League Two,2021,Bristol Rovers,15.62428,0.0937
England: League Two,2021,Tranmere Rovers,11.78358,0.0704
England: League Two,2021,Northampton Town,11.88445,0.06305
England: League Two,2021,Swindon Town,11.92365,0.0563
England: League Two,2021,Exeter City,11.92677,0.0542
England: League Two,2021,Newport County,8.01262,0.03095
England: League Two,2021,Forest Green Rovers,9.62183,0.0308
England: League Two,2021,Rochdale,10.3208,0.02565
England: League Two,2021,Stevenage,8.18853,0.02125
England: League Two,2021,Leyton Orient,8.81005,0.021
England: League Two,2021,Port Vale,7.96938,0.0165
England: League Two,2021,Oldham Athletic,9.97405,0.0158
England: League Two,2021,Carlisle United,7.26635,0.0145
England: League Two,2021,Harrogate Town,7.34461,0.0128
England: League Two,2021,Barrow,7.329,0.0112
England: League Two,2021,Walsall,7.26526,0.0097
England: League Two,2021,Crawley Town,7.00571,0.00675
England: League Two,2021,Bradford City,6.90163,0.0058
England: League Two,2021,Sutton United,5.96722,0.00545
England: League Two,2021,Hartlepool,4.95679,0.00125
England: League Two,2021,Scunthorpe,5.29843,0.0014
England: League Two,2020,Salford City,23.96956,0.26245
England: League Two,2020,Bolton,18.6223,0.1075
England: League Two,2020,Oldham Athletic,18.46201,0.0893
England: League Two,2020,Cheltenham Town,16.03931,0.07645
England: League Two,2020,Colchester United,16.68115,0.0804
England: League Two,2020,Exeter City,15.12231,0.0522
England: League Two,2020,Bradford City,13.48994,0.0398
England: League Two,2020,Mansfield Town,14.32266,0.0398
England: League Two,2020,Southend United,13.55664,0.0363
England: League Two,2020,Crawley Town,12.36364,0.0289
England: League Two,2020,Leyton Orient,12.79584,0.0263
England: League Two,2020,Tranmere Rovers,12.14182,0.02675
England: League Two,2020,Port Vale,11.36754,0.02365
England: League Two,2020,Barrow,11.43227,0.02195
England: League Two,2020,Scunthorpe,11.40115,0.01905
England: League Two,2020,Grimsby Town,10.92231,0.0178
England: League Two,2020,Forest Green Rovers,9.86662,0.0129
England: League Two,2020,Morecambe,8.84659,0.00895
England: League Two,2020,Walsall,8.81311,0.00965
England: League Two,2020,Carlisle United,8.10204,0.00785
England: League Two,2020,Stevenage,7.54202,0.0058
England: League Two,2020,Newport County,7.01909,0.0031
England: League Two,2020,Cambridge United,6.21524,0.0023
England: League Two,2020,Harrogate Town,5.69949,0.00085
England: League Two,2019,Bradford City,21.31298,0.17285
England: League Two,2019,Swindon Town,17.61226,0.1213
England: League Two,2019,Scunthorpe,20.02251,0.12335
England: League Two,2019,Exeter City,15.86292,0.08935
England: League Two,2019,Mansfield Town,16.81127,0.08615
England: League Two,2019,Salford City,15.72636,0.0784
England: League Two,2019,Plymouth Argyle,15.4171,0.0733
England: League Two,2019,Oldham Athletic,16.16928,0.05495
England: League Two,2019,Forest Green Rovers,12.85044,0.04705
England: League Two,2019,Walsall,10.02585,0.0204
England: League Two,2019,Carlisle United,11.13008,0.02055
England: League Two,2019,Colchester United,10.56027,0.0174
England: League Two,2019,Stevenage,10.61373,0.01525
England: League Two,2019,Northampton Town,11.26104,0.01275
England: League Two,2019,Newport County,8.51802,0.0132
England: League Two,2019,Leyton Orient,8.7067,0.01265
England: League Two,2019,Grimsby Town,7.86522,0.0118
England: League Two,2019,Cheltenham Town,10.0151,0.00925
England: League Two,2019,Crewe Alexandra,9.05062,0.00665
England: League Two,2019,Morecambe,7.65923,0.0045
England: League Two,2019,Crawley Town,6.63275,0.00245
England: League Two,2019,Port Vale,6.96721,0.0028
England: League Two,2019,Cambridge United,6.87318,0.00185
England: League Two,2019,Macclesfield,5.86466,0.0018
